"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000160796.18",5203.52001274361,1.36598943059593,0.242944565468133,5.62263834946786,1.88062844107823e-08,3.35626048288139e-07
"ENSG00000278909.1",16.2390376478041,6.34136385571328,1.12780801537162,5.62273345222126,1.87959303502076e-08,3.35626048288139e-07
"ENSG00000078549.15",47.6466292305079,-4.28798136423613,0.76276699464318,-5.62161367016415,1.89181955411494e-08,3.37158632394737e-07
"ENSG00000136457.10",50.445790602682,-2.68780926213636,0.478138111079638,-5.62140770596025,1.89407679979551e-08,3.37158632394737e-07
"ENSG00000149090.12",227.981754071841,-1.89665895259017,0.337395086449542,-5.62147769414485,1.89330947757441e-08,3.37158632394737e-07
"ENSG00000117472.10",21975.2291311622,-2.40533888544416,0.427936712181022,-5.62078180482602,1.90095236542324e-08,3.38093314291387e-07
"ENSG00000115657.14",32.6871220661665,2.72444217622786,0.484803379048698,5.61968479174769,1.91306163045353e-08,3.39376807059739e-07
"ENSG00000272462.3",92.0583405243585,-1.16026774219826,0.206464087116483,-5.61970732248295,1.91281217561435e-08,3.39376807059739e-07
"ENSG00000124602.10",447.145752571359,2.10675285703113,0.374992832781581,5.61811499543574,1.93052002152198e-08,3.42182207221899e-07
"ENSG00000171564.12",18.3519916145212,5.77065541014644,1.02757228129316,5.61581459056516,1.95638356844735e-08,3.46471367453794e-07
"ENSG00000132563.16",95.2462136886743,-2.6602555550998,0.473785150206595,-5.61489855462921,1.96677598181866e-08,3.48015658211433e-07
"ENSG00000148735.15",1238.04920388376,2.0901267173929,0.372336785270401,5.61353806574603,1.9823096876989e-08,3.50466289645934e-07
"ENSG00000144712.12",67.413226991471,-2.32783242721298,0.414698713479809,-5.61330998034631,1.98492553919971e-08,3.5063086201364e-07
"ENSG00000140835.10",166.762336598421,5.88877699591843,1.04933998141195,5.61188661466492,2.00132562237998e-08,3.52928685390721e-07
"ENSG00000122490.19",1808.09583496982,-1.09520390997867,0.195177429743085,-5.61132458512394,2.00783751553893e-08,3.53777229981791e-07
"ENSG00000158458.21",15.9569932987967,-2.9978330213369,0.534458238351155,-5.60910620553899,2.03374195240949e-08,3.58038378068436e-07
"ENSG00000181649.8",1440.4778215992,1.89731288677087,0.338278306022505,5.6087335575242,2.03812514553947e-08,3.58506729953769e-07
"ENSG00000149596.7",532.316352921588,-3.47658107645991,0.620121854727753,-5.60628697401127,2.06713117906004e-08,3.62995212700931e-07
"ENSG00000260196.1",426.789544414917,1.79928481637117,0.32095281154595,5.60607276722227,2.06968975198493e-08,3.63138061121876e-07
"ENSG00000237807.4",124.874015877197,-2.94385070058416,0.525229299716319,-5.60488666983003,2.08391272040992e-08,3.6532552484423e-07
"ENSG00000152217.20",249.466832277018,-2.3198349054842,0.413970273063713,-5.60386833652464,2.09619962936119e-08,3.66861380045224e-07
"ENSG00000213760.11",15.8375259953872,-2.33322818410687,0.416354756930284,-5.60394266012327,2.09530048869194e-08,3.66861380045224e-07
"ENSG00000142700.12",52.5421919105588,5.38657261070377,0.961628709665808,5.60150976833433,2.12492810639773e-08,3.71576714000255e-07
"ENSG00000257588.1",20.5382969658837,5.63556843698764,1.00624354017425,5.60060086051506,2.13610075296419e-08,3.73216797383979e-07
"ENSG00000140263.15",1399.64790661585,1.40075096298117,0.250224006511711,5.59798790894833,2.16853872371168e-08,3.78566462262721e-07
"ENSG00000184809.13",193.776514364056,-4.07994881058867,0.728867053793686,-5.59765843352764,2.17266272499233e-08,3.78968471453189e-07
"ENSG00000158473.8",129.563835163561,-2.20365328960516,0.393727414376031,-5.59690082311757,2.18217453800816e-08,3.80308793646665e-07
"ENSG00000162104.10",1023.3132527305,-1.27403411254521,0.2276425131117,-5.59664403247938,2.18540771262117e-08,3.80553548886477e-07
"ENSG00000260877.2",28.8813344462152,3.29008415328429,0.588100933221826,5.59442090197007,2.21359356544184e-08,3.84817614897905e-07
"ENSG00000048462.11",184.779723120423,-3.69378736042972,0.660385827686045,-5.59337769765979,2.22694111908851e-08,3.85848607386451e-07
"ENSG00000081923.15",7260.90802690061,-1.42467164106268,0.25468957920013,-5.59375709652886,2.22207778486096e-08,3.85848607386451e-07
"ENSG00000118432.12",86.5236007769295,-3.88519516676714,0.694599373299971,-5.59343315889988,2.22622954349811e-08,3.85848607386451e-07
"ENSG00000176148.16",287.395707724044,-1.27224957389642,0.227448078154771,-5.59358243084691,2.22431545944875e-08,3.85848607386451e-07
"ENSG00000253250.3",25.4621710636649,-3.46195726601111,0.619734281966763,-5.58619615978705,2.32097065838106e-08,4.01805976957167e-07
"ENSG00000172893.16",3364.51179416158,1.6523111998785,0.29580017901122,5.58590331284358,2.32488563159389e-08,4.02149169641208e-07
"ENSG00000274736.5",29.639905461204,-3.28015724618411,0.587237413058182,-5.58574296058879,2.32703204244388e-08,4.02186127667895e-07
"ENSG00000205922.5",62.943932775411,6.59085037660831,1.17998527942061,5.58553610079313,2.32980382581932e-08,4.02331019182359e-07
"ENSG00000135119.15",120.585061091023,1.77569508793591,0.317945000883962,5.5849127459122,2.33817575763741e-08,4.0344195141523e-07
"ENSG00000165661.17",997.145150986744,1.06390957315399,0.190508661092688,5.58457325274238,2.34274757547227e-08,4.03895893106897e-07
"ENSG00000128050.9",6226.56051040208,1.21575166735999,0.217765506680906,5.58284774246383,2.36611877546876e-08,4.07250335804213e-07
"ENSG00000005882.12",993.648317641309,-1.0877859079919,0.194863469059549,-5.58229776592698,2.3736153848183e-08,4.08055116001898e-07
"ENSG00000250073.3",47.7895029825004,-1.88680558393381,0.338002900977834,-5.58221713031258,2.37471644710605e-08,4.08055116001898e-07
"ENSG00000166946.14",1572.18360829768,-1.08905020316938,0.195125364158876,-5.58128466723912,2.38748510042765e-08,4.09910705072599e-07
"ENSG00000146122.17",340.32442125362,-1.94653474253257,0.348798649909512,-5.58068313348562,2.39575751610956e-08,4.10991905628391e-07
"ENSG00000162909.18",10075.6048542536,-1.16042975396819,0.208029834451887,-5.57818909497125,2.43035381866751e-08,4.16240597634998e-07
"ENSG00000106348.18",3231.36865699546,1.59856339563234,0.286596507884829,5.57774903619807,2.43650825514634e-08,4.1695148257681e-07
"ENSG00000101190.13",716.914956610885,1.58811532454794,0.284878796945293,5.5747052486076,2.47949316388269e-08,4.23958695540138e-07
"ENSG00000165271.17",2525.63821515575,1.12373485710754,0.201647564370122,5.57276682521657,2.50725056056047e-08,4.28352848232371e-07
"ENSG00000178031.17",206.584321400775,-2.26962343104648,0.407443132799408,-5.57040540959089,2.54147266350734e-08,4.33843352378378e-07
"ENSG00000133067.17",990.553953881858,2.66147245038184,0.477814246568492,5.57009856758285,2.54595262121117e-08,4.3425186962937e-07
"ENSG00000230076.1",158.486718061423,3.97072142771364,0.713136844684265,5.56796561180575,2.577306706768e-08,4.39239764628462e-07
"ENSG00000276023.5",468.634085182021,1.37191567060263,0.246448845345472,5.56673604487567,2.59555106101644e-08,4.41987086977833e-07
"ENSG00000161179.14",1353.78758810798,1.37358918520893,0.246852635157828,5.56440965003559,2.63041368750416e-08,4.47191817183612e-07
"ENSG00000189221.10",6327.12757975222,-1.79139640106255,0.321934587719852,-5.5644732482781,2.62945461093712e-08,4.47191817183612e-07
"ENSG00000185761.11",208.754355517435,1.76188256780091,0.316735076447139,5.56263798618133,2.65726766122293e-08,4.51388430713372e-07
"ENSG00000162062.15",282.867037565762,1.81002155616362,0.325436712200604,5.56182350763147,2.66970219509354e-08,4.5313077469577e-07
"ENSG00000006555.11",1537.06724397479,-1.57322167913794,0.282998125214586,-5.55912403287137,2.71131972296422e-08,4.59634028354292e-07
"ENSG00000154920.15",108.226670720396,1.66991180581553,0.300395054897961,5.55905224998718,2.71243494074233e-08,4.59634028354292e-07
"ENSG00000163295.5",338.00385063949,-3.94083966557195,0.709305962536179,-5.55590940118587,2.76170096980401e-08,4.67601590566734e-07
"ENSG00000101407.13",1401.83292261465,1.18615093888607,0.213584906167409,5.55353353460456,2.79951927944674e-08,4.73619485252091e-07
"ENSG00000118407.15",86.1966257941672,-2.6394488387767,0.475315965727127,-5.55304056479343,2.80742893174388e-08,4.74571800492757e-07
"ENSG00000070748.19",10.3880495440529,-4.54801139470173,0.819207548545498,-5.55172056553521,2.82871510590025e-08,4.77781920768493e-07
"ENSG00000153253.19",29.7818226878388,-2.44374725862319,0.440243524506104,-5.55089881529719,2.84204556819027e-08,4.79644170547213e-07
"ENSG00000149554.13",870.534212329767,1.26483135818622,0.227880266084221,5.55042075349675,2.84982872790618e-08,4.8056795785251e-07
"ENSG00000269516.6",14.8662950276914,4.54509625064793,0.819033409053265,5.54934170011659,2.86747252316578e-08,4.83151706352686e-07
"ENSG00000010327.10",1996.47321775422,-2.03895709181777,0.367501752059998,-5.54815611187859,2.88698049082136e-08,4.86045121630273e-07
"ENSG00000150627.16",20.5980987448483,-3.65452952252366,0.65891633453146,-5.5462724643521,2.91823959552802e-08,4.90910652735186e-07
"ENSG00000013573.17",936.331020977006,1.26486699737445,0.228151598524398,5.54397604730868,2.95679300437385e-08,4.96994391179446e-07
"ENSG00000259330.3",614.817879076078,-1.29905006299582,0.234343131168981,-5.54336735416877,2.96709462138117e-08,4.98323421923492e-07
"ENSG00000108823.16",113.539233542651,-3.16201918688561,0.570634514998636,-5.54123366844218,3.0034811430407e-08,5.04027734722048e-07
"ENSG00000131187.10",441.67934677064,1.78544420534871,0.322324311703755,5.53927873423861,3.03719912448315e-08,5.09275395498549e-07
"ENSG00000065328.17",369.102976482839,1.38499179539412,0.250086860368668,5.53804303573734,3.05870111425219e-08,5.12467886364524e-07
"ENSG00000064651.14",15886.3551043703,1.69164511075711,0.305555983980041,5.53628532723356,3.08954105407307e-08,5.17218501964655e-07
"ENSG00000172965.17",316.410117882629,1.72815613265575,0.31230715893341,5.53351430866247,3.13877364607121e-08,5.25038109333568e-07
"ENSG00000227619.3",83.6761589468518,2.83606852615723,0.512684628924881,5.53179940679043,3.16962260268468e-08,5.29772503929844e-07
"ENSG00000116017.11",1222.49647580912,1.95151169712694,0.352926332669947,5.52951569910759,3.21116064276443e-08,5.36019161422447e-07
"ENSG00000160214.13",1509.32480557704,1.18949127860614,0.215118818095454,5.52946176042269,3.21214808156947e-08,5.36019161422447e-07
"ENSG00000170498.9",27.8124837337307,3.68495660281418,0.666488953059452,5.52890874769754,3.22228892034944e-08,5.37280529996406e-07
"ENSG00000141404.17",124.924902940163,-1.67957459657213,0.303946752485395,-5.5258843295351,3.27830076258601e-08,5.46182230333485e-07
"ENSG00000164841.5",14.1944576796953,-2.47799353566979,0.448531433095329,-5.52468200181443,3.30082909160075e-08,5.4949562053696e-07
"ENSG00000121691.7",4228.5830851729,-1.02350820001691,0.185282097287389,-5.52405340290035,3.31266702108749e-08,5.51025483947318e-07
"ENSG00000111665.12",748.717384077593,1.54013083327746,0.278826789914023,5.52361139240732,3.32101572073238e-08,5.51972972306072e-07
"ENSG00000147576.17",12.7898485440565,-2.38665984188656,0.432096235234427,-5.52344512002451,3.32416155540493e-08,5.52054890713656e-07
"ENSG00000176273.15",470.674135390995,-1.45431120644351,0.263310805766702,-5.5231732788515,3.32931095394685e-08,5.52469151839554e-07
"ENSG00000260273.1",16.2388420907612,-1.79342969263451,0.324892512224086,-5.52007087007759,3.3886296706893e-08,5.61864500536842e-07
"ENSG00000130731.16",2211.48181519941,1.38262480181671,0.250582858669074,5.51763520122754,3.4359172968949e-08,5.68798751241734e-07
"ENSG00000172348.15",397.286011898337,-1.82794211844959,0.331306342183936,-5.51737738070448,3.440960089688e-08,5.69180751242589e-07
"ENSG00000123119.12",47.2053090445931,-3.0886510968478,0.559923642960025,-5.5162005314148,3.46406977185182e-08,5.72548275476287e-07
"ENSG00000186642.16",241.136108033643,-2.54599769743519,0.461615385820362,-5.51540909519417,3.47969571892874e-08,5.74674509644351e-07
"ENSG00000135744.8",656.064672866331,2.07295763580261,0.375928518716196,5.51423351141809,3.50303245877748e-08,5.78069805191915e-07
"ENSG00000181026.15",1448.53572615027,1.17626124182414,0.213546663598562,5.50821643383456,3.6248756674249e-08,5.97702359456773e-07
"ENSG00000271178.1",44.8081714591176,-4.55769634308926,0.827592912446471,-5.50717179248929,3.64644380512795e-08,6.00782653530542e-07
"ENSG00000196376.11",31.2948900888138,-2.27321545359515,0.412850176576503,-5.5061510992812,3.66763768673613e-08,6.03796460627311e-07
"ENSG00000125864.14",111.953921552755,2.09590006880308,0.380662014034179,5.5059343762493,3.67215311954411e-08,6.04061930945401e-07
"ENSG00000171174.15",179.483851497454,-1.30626047883506,0.237253065857942,-5.50576859401763,3.67561083786739e-08,6.04153127371109e-07
"ENSG00000130147.16",3556.25750666173,1.10242621134207,0.200252758118726,5.50517367000989,3.68804517825679e-08,6.05718485511803e-07
"ENSG00000265972.6",20288.094206177,-1.81139679593656,0.329210504085535,-5.50224483562021,3.74985712231181e-08,6.15384675537749e-07
"ENSG00000228526.7",203.578379103649,2.02870242732248,0.36878883167939,5.50098661633589,3.77671880883932e-08,6.19304505068065e-07
"ENSG00000133392.18",35160.6851160286,-4.28699413485734,0.779983295972664,-5.49626403154099,3.87921571433544e-08,6.35611022044143e-07
"ENSG00000213144.2",18.2408619680694,-2.91839553554267,0.530995517361253,-5.49608318737877,3.88319382761933e-08,6.35762237285056e-07
"ENSG00000148848.14",594.184994195543,3.56014146859554,0.647877347527362,5.49508557782256,3.90520991528451e-08,6.38864096911598e-07
"ENSG00000101782.15",3574.55760367289,-1.54685795986121,0.281620877549363,-5.49269632749466,3.95843112943697e-08,6.4706200606798e-07
"ENSG00000075914.13",1042.97088696356,1.02230847850854,0.186138905591476,5.49218055870719,3.9700119807905e-08,6.48445677458944e-07
"ENSG00000189129.14",131.807904310985,-2.20209247835012,0.400977505996056,-5.49181050163892,3.97834131944079e-08,6.49296506009753e-07
"ENSG00000100292.18",1281.33779188717,-1.93296719314166,0.351994665663695,-5.49146729112214,3.9860815337965e-08,6.50049926620465e-07
"ENSG00000213923.13",2124.1035409933,1.02135534799082,0.186054585969721,5.48954675138746,4.02966450275035e-08,6.5664282410127e-07
"ENSG00000104888.10",19.8429800644439,-2.62474412355968,0.47821161791702,-5.48866657609128,4.0497924680699e-08,6.59406349515388e-07
"ENSG00000100014.20",958.557389075462,-1.11881565509147,0.203864523788555,-5.48803506514891,4.06429397398692e-08,6.61250143117231e-07
"ENSG00000159720.12",5097.20703948924,-1.08418436484752,0.197570835749302,-5.48757290384318,4.07493856696958e-08,6.62464036250547e-07
"ENSG00000248144.6",3208.3911275284,-3.90126849071782,0.710990260322276,-5.48709132660898,4.08605911025159e-08,6.63753349143055e-07
"ENSG00000134905.17",2670.72506577428,1.06579459995939,0.194244328026417,5.48687630052416,4.09103397323265e-08,6.64043104126351e-07
"ENSG00000170153.11",282.020518204645,-3.39222289004115,0.618266973462215,-5.4866635865169,4.09596112228484e-08,6.64324668695442e-07
"ENSG00000104756.16",1040.75182420767,-1.32927333194209,0.242279610696725,-5.48652578778501,4.09915606021612e-08,6.64325065864776e-07
"ENSG00000127990.19",351.941413973582,-2.0687323529974,0.377113124639947,-5.48570765064872,4.11817483363886e-08,6.66887938624055e-07
"ENSG00000166482.12",2302.25986080444,-2.58254389686873,0.470793371499536,-5.48551456585508,4.12267583087276e-08,6.67097677796511e-07
"ENSG00000198467.16",10700.6741083708,-2.81983840066038,0.514095450448121,-5.48504834696051,4.13356352641692e-08,6.6833973132253e-07
"ENSG00000139200.14",34.5162607862705,-2.28440698331198,0.416529511362954,-5.48438206896079,4.14917164490009e-08,6.70342490362779e-07
"ENSG00000171604.12",2708.80337472551,1.1109065612412,0.202637516576349,5.48223537284932,4.1998494312722e-08,6.78003621530979e-07
"ENSG00000255302.5",3086.93972577129,-1.13342743426599,0.206783318894474,-5.48123243366845,4.22373136317453e-08,6.81330433614719e-07
"ENSG00000108852.15",83.2460906502742,-2.27928882099837,0.415864235737397,-5.48084837580903,4.23291134797067e-08,6.81754274302799e-07
"ENSG00000175054.16",1123.99115451818,1.03982172304301,0.189718361135816,5.48087025851243,4.23238777495807e-08,6.81754274302799e-07
"ENSG00000226380.9",39.5564298929307,2.5413168748692,0.463811248332079,5.47920492227837,4.27241315665675e-08,6.87052900903171e-07
"ENSG00000204136.11",163.746962706388,-2.88100999377913,0.525830979491705,-5.47896587714185,4.27818850262539e-08,6.87450382634222e-07
"ENSG00000241343.10",106.213785825361,1.77975869906063,0.324924298330202,5.47745646665047,4.31483113915482e-08,6.92803404125561e-07
"ENSG00000186377.8",472.045354046195,3.50465427112353,0.63996615263509,5.47631192164298,4.34281891731517e-08,6.96759590211344e-07
"ENSG00000127074.15",49.4857289825976,-3.39120821090445,0.619391597930688,-5.47506330766201,4.37355225453394e-08,7.01149837169467e-07
"ENSG00000205038.12",59.1535018788638,-3.07457291857072,0.561936340971993,-5.47139007463473,4.46519269572974e-08,7.15290183259739e-07
"ENSG00000162992.4",17.4616400778246,-4.85718612258082,0.888136186754788,-5.46896545261687,4.52669961865822e-08,7.2402838097355e-07
"ENSG00000161888.11",509.824108637974,1.39596171592257,0.255398202343102,5.46582436021704,4.60760403195821e-08,7.35837546439127e-07
"ENSG00000124225.16",7015.61615567406,2.13545007727575,0.390945563827594,5.46226962231878,4.70085376125552e-08,7.50153879739004e-07
"ENSG00000226812.2",201.171211427824,2.424340089151,0.443870755473588,5.46181531280282,4.71290248957292e-08,7.51500290463776e-07
